bookkeeping	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	markup_description	name	newick	pk	status	genus_name	family	color	latlong_combined	duplicate
False	10	0	0		10	12970	aka	akan1250	{}	6.34756	language	-1.33254		Akan	('Agona [agon1238]','Ahafo [ahaf1238]','Akyem Bosome [akye1239]','Asen [asen1242]','Dankyira [dank1238]','Fante [fant1241][fat]','Kwawu [kwaw1238]',('Akuapem [akua1239]','Asante [asan1239]')'Twi [twii1234][twi]')'Akan [akan1250][aka]-l-'	15586	unknown/safe	Kwa	Atlantic-Congo	#A9A9A9	6.34756 -1.33254	FALSE
False	0	0	0		312	2905	acl	akar1243	{}	12.6663	language	92.8278		Akar-Bale	'Akar-Bale [akar1243][acl]-l-'	4621	extinct		Great Andamanese	#FF0000	12.6663 92.8278	FALSE
False	0	0	0		10	21242	aks	akas1242	{}	8.8858	language	1.37035		Akaselem	'Akaselem [akas1242][aks]-l-'	22063	unknown/safe		Atlantic-Congo	#A9A9A9	8.8858 1.37035	FALSE
False	0	0	0		374	7093	ake	akaw1239	{}	6.16277	language	-60.862		Akawaio	'Akawaio [akaw1239][ake]-l-'	9483	vulnerable	Cariban	Cariban	#CBCB65	6.16277 -60.862	FALSE
False	0	0	0		10	5207	keu	akeb1238	{}	7.78365	language	0.77668		Akebu	'Akebu [akeb1238][keu]-l-'	7624	unknown/safe		Atlantic-Congo	#A9A9A9	7.78365 0.77668	FALSE
False	0	0	0		10	10037	aik	akee1238	{}	8.59543	language	8.75768		Ake	'Ake [akee1238][aik]-l-'	12711	unknown/safe		Atlantic-Congo	#A9A9A9	8.59543 8.75768	FALSE
False	0	0	0		21	17765	tsr	akei1237	{}	-15.6377	language	166.767		Akei	'Akei [akei1237][tsr]-l-'	19529	unknown/safe		Austronesian	#A9A9A9	-15.6377 166.767	FALSE
False	2	0	0		151	16493	ahk	akha1245	{}	21.2309	language	100.964		Akha	('Ako [akoo1247]','Asong [ason1245]')'Akha [akha1245][ahk]-l-'	18490	unknown/safe	Burmese-Lolo	Sino-Tibetan	#A9A9A9	21.2309 100.964	FALSE
False	0	0	0		371	4866	akv	akhv1239	{}	42.4003	language	46.3037		Akhvakh	'Akhvakh [akhv1239][akv]-l-'	7071	definitely endangered	Avar-Andic-Tsezic	Nakh-Daghestanian	#EDED21	42.4003 46.3037	FALSE
False	0	0	0		385	5018	sia	akka1237	{}	67.8625	language	32.4046		Akkala Sami	'Akkala Sami [akka1237][sia]-l-'	7278	extinct		Uralic	#FF0000	67.8625 32.4046	FALSE
False	0	0	0		142	1219	akq	akkk1240	{}	-3.57026	language	141.784		Ak	'Ak [akkk1240][akq]-l-'	2380	severely endangered		Sepik	#FFCB00	-3.57026 141.784	FALSE
False	0	0	0		21	13277	akl	akla1241	{}	11.5543	language	122.354		Aklanon	'Aklanon [akla1241][akl]-l-'	15857	unknown/safe	Greater Central Philippine	Austronesian	#A9A9A9	11.5543 122.354	FALSE
False	0	0	0		21	22442	akt	akol1237	{}	-6.22711	language	150.182		Akolet	'Akolet [akol1237][akt]-l-'	22792	unknown/safe		Austronesian	#A9A9A9	-6.22711 150.182	FALSE
False	7	0	0		10	20350	bss	akoo1248	{}	4.9243	language	9.65522		Akoose	('Elung [elun1242]','Mwambong [mwam1246]','Mwamenam [mwam1245]','Ninong [nino1238]','Northern Bakossi [nort2803]','Southern Bakossi [sout2818]','Western Bakossi [west2478]')'Akoose [akoo1248][bss]-l-'	21500	unknown/safe		Atlantic-Congo	#A9A9A9	4.9243 9.65522	FALSE
False	0	0	0		323	4666	miw	akoy1238	{}	-7.66067	language	145.669		Akoye	'Akoye [akoy1238][miw]-l-'	6845	unknown/safe		Angan	#A9A9A9	-7.66067 145.669	FALSE
False	0	0	0		10	5192	akf	akpa1238	{}	7.32586	language	8.01629		Akpa	'Akpa [akpa1238][akf]-l-'	7580	unknown/safe		Atlantic-Congo	#A9A9A9	7.32586 8.01629	FALSE
False	9	0	0		10	3445	ibe	akpe1248	{}	7.50256	language	5.95559		Akpes	('Akunnu [akun1239]','Ase [asee1238]','Daja [daja1240]','Efifa [efif1238]','Esuku [esuk1238]','Gedegede [gede1241]','Ibaram [ibar1241]','Ikorom [ikor1238]','Iyani [iyan1238]')'Akpes [akpe1248][ibe]-l-'	5180	unknown/safe		Atlantic-Congo	#A9A9A9	7.50256 5.95559	FALSE
False	0	0	0		10	10035	NOCODE_Akpondu	akpo1243	{}	9.235232	language	8.545454		Akpondu	'Akpondu [akpo1243]-l-'	12708	extinct		Atlantic-Congo	#FF0000	9.235232 8.545454	FALSE
False	0	0	0		264	2815	afi	akru1241	{}	-4.88687	language	144.821		Chini	'Chini [akru1241][afi]-l-'	4558	unknown/safe		Lower Sepik-Ramu	#A9A9A9	-4.88687 144.821	FALSE
False	0	0	0		10	12796	ayk	akuk1235	{}	7.40354	language	6.34264		Akuku	'Akuku [akuk1235][ayk]-l-'	15352	unknown/safe		Atlantic-Congo	#A9A9A9	7.40354 6.34264	FALSE
False	0	0	0		10	7500	aku	akum1238	{}	6.85716	language	9.96261		Akum	'Akum [akum1238][aku]-l-'	10015	critically endangered		Atlantic-Congo	#FF6500	6.85716 9.96261	FALSE
False	0	0	0		298	4595	aqz	akun1241	{}	-12.8322	language	-60.9716		Akuntsu	'Akuntsu [akun1241][aqz]-l-'	6767	unknown/safe		Tupian	#A9A9A9	-12.8322 -60.9716	FALSE
False	0	0	0		374	4896	ako	akur1238	{}	3.19607	language	-55.6294		Akurio	'Akurio [akur1238][ako]-l-'	7098	critically endangered		Cariban	#FF6500	3.19607 -55.6294	FALSE
False	0	0	0		10	12917	akw	akwa1248	{}	-0.39897	language	15.4623		Akwa	'Akwa [akwa1248][akw]-l-'	15511	unknown/safe		Atlantic-Congo	#A9A9A9	-0.39897 15.4623	FALSE
False	0	0	0		152	1264	akz	alab1237	{}	30.76738	language	-94.62848		Alabama	'Alabama [alab1237][akz]-l-'	2484	definitely endangered	Muskogean	Muskogean	#EDED21	30.76738 -94.62848	FALSE
False	0	0	0		21	7842	dul	alab1246	{}	14.1217	language	122.014		Alabat Island Agta	'Alabat Island Agta [alab1246][dul]-l-'	10536	critically endangered		Austronesian	#FF6500	14.1217 122.014	FALSE
False	0	0	0		376	12260	alw	alab1254	{}	7.39014	language	38.1732		Alaba-K'abeena	'Alaba-K'abeena [alab1254][alw]-l-'	14837	unknown/safe		Afro-Asiatic	#A9A9A9	7.39014 38.1732	FALSE
False	0	0	0		59	59	NOCODE_Alacalufe-Austral	alac1239	{}	-54.788017	language	-70.140381		Alacalufe-Austral	'Alacalufe-Austral [alac1239]-l-'	655	extinct		Kawesqar	#FF0000	-54.788017 -70.140381	FALSE
False	0	0	0		59	656	NOCODE_Alacalufe-Central	alac1240	{}	-53.435719	language	-71.04126		Alacalufe-Central	'Alacalufe-Central [alac1240]-l-'	2079	extinct		Kawesqar	#FF0000	-53.435719 -71.04126	FALSE
False	5	0	0		383	12469	mim	alac1244	{}	17.4944	language	-98.4674		Alacatlatzala Mixtec	('Atlamajalcingo del Monte [atla1271]','Cuatzoquitengo [cuat1239]','Plan de Guadalupe [plan1238]','Potoichan [poto1253]','Tototepec [toto1307]')'Alacatlatzala Mixtec [alac1244][mim]-l-'	15069	unknown/safe	Mixtecan	Otomanguean	#A9A9A9	17.4944 -98.4674	FALSE
False	4	0	0		10	10143	ala	alag1242	{}	8.34986	language	8.52085		Alago	('Agwatashi [agwa1246]','Assaikio [assa1267]','Doma [doma1261]','Keana [kean1238]')'Alago [alag1242][ala]-l-'	12804	unknown/safe		Atlantic-Congo	#A9A9A9	8.34986 8.52085	FALSE
False	0	0	0		376	7146	wbj	alag1248	{}	-4.64148	language	35.7231		Alagwa	'Alagwa [alag1248][wbj]-l-'	9532	unknown/safe	Southern Cushitic	Afro-Asiatic	#A9A9A9	-4.64148 35.7231	FALSE
False	0	0	0		143	1230	alk	alak1253	{}	15.5565	language	106.597		Alak	'Alak [alak1253][alk]-l-'	2413	unknown/safe		Austroasiatic	#A9A9A9	15.5565 106.597	FALSE
False	2	0	0		142	2378	amp	alam1246	{}	-4.66307	language	143.316		Alamblak	('Karawari [kara1494]','Kuvenmas [kuve1239]')'Alamblak [alam1246][amp]-l-'	4115	unknown/safe	Sepik Hill	Sepik	#A9A9A9	-4.66307 143.316	FALSE
False	0	0	0		21	3524	alj	alan1249	{}	13.0982	language	121.022		Alangan	'Alangan [alan1249][alj]-l-'	5324	unknown/safe		Austronesian	#A9A9A9	13.0982 121.022	FALSE
False	0	0	0		395	1750	apv	alap1235	{}	-12.329886	language	-59.996702		Alapmunte	'Alapmunte [alap1235][apv]-l-'	3281	extinct		Unattested	#FF0000	-12.329886 -59.996702	FALSE
False	0	0	0		172	1291	alh	alaw1244	{}	-15.5458	language	134.282		Alawa	'Alawa [alaw1244][alh]-l-'	2510	critically endangered		Mangarrayi-Maran	#FF6500	-15.5458 134.282	FALSE
False	5	0	0		21	10535	bhk	alba1269	{}	13.1989	language	123.49		Inland-Buhi-Daraga Bikol	('Buhi [buhi1243][ubl]','Daraga [dara1251]','Libon [libo1242][lbl]','Ligao [liga1237]','Oas [oass1237]')'Inland-Buhi-Daraga Bikol [alba1269][bhk]-l-'	13265	unknown/safe		Austronesian	#A9A9A9	13.1989 123.49	FALSE
False	2	0	0		383	12469	xta	alco1235	{}	17.3687	language	-98.3969		Alcozauca Mixtec	('Petlacalancingo Mixtec [petl1238]','Xochapa Mixtec [xoch1238]')'Alcozauca Mixtec [alco1235][xta]-l-'	15071	unknown/safe		Otomanguean	#A9A9A9	17.3687 -98.3969	FALSE
False	0	0	0		10	7594	alf	aleg1238	{}	6.59423	language	9.00394		Alege	'Alege [aleg1238][alf]-l-'	10174	unknown/safe		Atlantic-Congo	#A9A9A9	6.59423 9.00394	FALSE
False	0	0	0		50	5516	gah	alek1238	{}	-6.03901	language	145.387		Alekano	'Alekano [alek1238][gah]-l-'	8059	unknown/safe	Eastern Highlands	Nuclear Trans New Guinea	#A9A9A9	-6.03901 145.387	FALSE
False	3	0	0		227	227	ale	aleu1260	{}	52.1228	language	-174.29		Aleut	('Beringov [beri1255]','Eastern Aleut [east2533]','Western Aleut [west2616]')'Aleut [aleu1260][ale]-l-'	1397	critically endangered	Aleut	Eskimo-Aleut	#FF6500	52.1228 -174.29	FALSE
False	0	0	0		193	2631	asp	alge1235	{}	36.4762	language	3.5462		Algerian Sign Language	'Algerian Sign Language [alge1235][asp]-l-'	4378	unknown/safe		Sign Language	#A9A9A9	36.4762 3.5462	FALSE
False	3	0	0		376	12219	arq	alge1239	{}	35.4208	language	3.23033		Algerian Arabic	('Algiers [algi1247]','Constantine [cons1245]','Oran [oran1236]')'Algerian Arabic [alge1239][arq]-l-'	14789	unknown/safe		Afro-Asiatic	#A9A9A9	35.4208 3.23033	FALSE
False	0	0	0		376	12219	aao	alge1240	{}	20.8884	language	4.80626		Algerian Saharan Arabic	'Algerian Saharan Arabic [alge1240][aao]-l-'	14786	unknown/safe		Afro-Asiatic	#A9A9A9	20.8884 4.80626	FALSE
False	1	0	0		404	9718	alq	algo1255	{}	47.3876	language	-77.5258		Algonquin	('Miniwaki [mini1254]')'Algonquin [algo1255][alq]-l-'	12495	severely endangered	Algonquian	Algic	#FFCB00	47.3876 -77.5258	FALSE
False	0	0	0		10	15260	aiy	alii1240	{}	4.60014	language	18.0352		Ali	'Ali [alii1240][aiy]-l-'	17167	unknown/safe		Atlantic-Congo	#A9A9A9	4.60014 18.0352	FALSE
False	0	0	0		355	18520	all	alla1247	{}	11.0803	language	76.6593		Allar	'Allar [alla1247][all]-l-'	20012	unknown/safe		Dravidian	#A9A9A9	11.0803 76.6593	FALSE
False	0	0	0		10	5210	ald	alla1248	{}	5.22371	language	-4.42647		Alladian	'Alladian [alla1248][ald]-l-'	7631	unknown/safe	Kwa	Atlantic-Congo	#A9A9A9	5.22371 -4.42647	FALSE
False	0	0	0		132	132	NOCODE_Allentiac	alle1238	{}	-33.480938	language	-68.096924		Allentiac	'Allentiac [alle1238]-l-'	1200	extinct		Huarpean	#FF0000	-33.480938 -68.096924	FALSE
False	0	0	0		66	3861	aid	alng1239	{}	-12.5324	language	141.938		Alngith	'Alngith [alng1239][aid]-l-'	5816	extinct		Pama-Nyungan	#FF0000	-12.5324 141.938	FALSE
False	0	0	0		383	15018	zaq	aloa1235	{}	17.4137	language	-96.7438		Aloápam Zapotec	'Aloápam Zapotec [aloa1235][zaq]-l-'	16952	unknown/safe		Otomanguean	#A9A9A9	17.4137 -96.7438	FALSE
False	0	0	0		151	16466	ypo	alop1235	{}	23.59	language	101.933		Alo Phola	'Alo Phola [alop1235][ypo]-l-'	18457	vulnerable		Sino-Tibetan	#CBCB65	23.59 101.933	FALSE
False	0	0	0		21	17799	aol	alor1247	{}	-8.20382	language	124.264		Alorese	'Alorese [alor1247][aol]-l-'	19590	unknown/safe		Austronesian	#A9A9A9	-8.20382 124.264	FALSE
False	2	0	0				aes	alse1251	{}	44.408	language	-123.94		Alsea-Yaquina	('Alsea [alse1252]','Yaquina [yaqu1250]')'Alsea-Yaquina [alse1251][aes]-l-'	210	extinct	Alsea		#FF0000	44.408 -123.94	FALSE
False	0	0	0		151	16467	aub	alug1235	{}	23	language	103		Alugu	'Alugu [alug1235][aub]-l-'	18458	unknown/safe		Sino-Tibetan	#A9A9A9	23 103	FALSE
False	0	0	0		355	9375	xua	aluk1238	{}	11.3456	language	76.7995		Alu Kurumba	'Alu Kurumba [aluk1238][xua]-l-'	12095	unknown/safe		Dravidian	#A9A9A9	11.3456 76.7995	FALSE
False	2	0	0		10	10035	aab	alum1246	{}	9.01513	language	8.55956		Alumu-Tesu	('Alumu [alum1247]','Tesu [tesu1244]')'Alumu-Tesu [alum1246][aab]-l-'	12709	unknown/safe		Atlantic-Congo	#A9A9A9	9.01513 8.55956	FALSE
False	5	0	0		21	20916	alp	alun1238	{}	-3.11477	language	128.394		Alune	('Central East Alune [cent2077]','Central West Alune [cent2078]','Kairatu [kair1264]','North Coastal Alune [nort2866]','South Alune [sout2893]')'Alune [alun1238][alp]-l-'	21871	vulnerable	Central Malayo-Polynesian	Austronesian	#CBCB65	-3.11477 128.394	FALSE
False	0	0	0		151	16477	yna	aluo1235	{}	26	language	102		Aluo	'Aluo [aluo1235][yna]-l-'	18476	definitely endangered		Sino-Tibetan	#EDED21	26 102	FALSE
False	4	0	0		429	7416	alz	alur1250	{}	2.36213	language	31.0016		Alur	('Jokot [joko1238]','Jonam [jona1239]','Mambisa [mamb1303]','Wanyoro [wany1245]')'Alur [alur1250][alz]-l-'	9848	unknown/safe		Nilotic	#A9A9A9	2.36213 31.0016	FALSE
False	3	0	0		117	776	alr	alut1245	{}	60.3844	language	165.653		Alutor	('Alutorskij [alut1246]','Karaginskij [kara1472]','Palanskij [pala1340]')'Alutor [alut1245][alr]-l-'	2277	severely endangered	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	#FFCB00	60.3844 165.653	FALSE
False	2	0	0		89	16362	avd	alvi1241	{}	35.0075	language	50.3794		Alviri-Vidari	('Alvir [alvi1242]','Vidar [vida1238]')'Alviri-Vidari [alvi1241][avd]-l-'	18372	definitely endangered		Indo-European	#EDED21	35.0075 50.3794	FALSE
False	0	0	0		66	3823	aly	alya1239	{}	-21.0427	language	136.835		Alyawarr	'Alyawarr [alya1239][aly]-l-'	5786	unknown/safe		Pama-Nyungan	#A9A9A9	-21.0427 136.835	FALSE
False	3	0	0		21	23041	amq	amah1245	{}	-3.32028	language	128.939		Amahai	('Makariki [maka1308]','Rutah [ruta1241]','Soahuku [soah1237]')'Amahai [amah1245][amq]-l-'	23147	critically endangered		Austronesian	#FF6500	-3.32028 128.939	FALSE
False	2	0	0		16	5318	amc	amah1246	{}	-10.2012	language	-72.3208		Amahuaca	('Inuvaken [inuv1238]','Viwivakeu [viwi1238]')'Amahuaca [amah1246][amc]-l-'	7767	severely endangered	Panoan	Pano-Tacanan	#FFCB00	-10.2012 -72.3208	FALSE
False	0	0	0		50	2032	ali	amai1246	{}	-5.18742	language	145.368		Amaimon	'Amaimon [amai1246][ali]-l-'	3679	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-5.18742 145.368	FALSE
False	0	0	0		142	142	aad	amal1242	{}	-4.04517	language	141.995		Amal	'Amal [amal1242][aad]-l-'	1218	unknown/safe		Sepik	#A9A9A9	-4.04517 141.995	FALSE
False	0	0	0		317	1555	amn	aman1265	{}	-3.51516	language	141.178		Amanab	'Amanab [aman1265][amn]-l-'	2927	unknown/safe	Border	Border	#A9A9A9	-3.51516 141.178	FALSE
False	0	0	0		298	9295	ama	aman1266	{}	-3.79772	language	-48.6613		Amanayé	'Amanayé [aman1266][ama]-l-'	12051	extinct		Tupian	#FF0000	-3.79772 -48.6613	FALSE
False	0	0	0		25	470	amm	amap1240	{}	-4.20192	language	141.658		Ama (Papua New Guinea)	'Ama {Papua New Guinea} [amap1240][amm]-l-'	1958	unknown/safe	Left May	Left May	#A9A9A9	-4.20192 141.658	FALSE
False	0	0	0		222	222	amg	amar1271	{}	-11.9876	language	132.878		Amurdak	'Amurdak [amar1271][amg]-l-'	1385	unknown/safe		Iwaidjan Proper	#A9A9A9	-11.9876 132.878	FALSE
False	0	0	0		21	19388	aie	amar1272	{}	-5.55778	language	148.68		Amara	'Amara [amar1272][aie]-l-'	20754	unknown/safe	Oceanic	Austronesian	#A9A9A9	-5.55778 148.68	FALSE
False	4	0	0		21	13142	aaz	amar1273	{}	-10.21751	language	123.96373		Amarasi	('Kotos [koto1251]','Ro'is [rois1241]','Ro'is Hero [rois1243]','Ro'is Tais Nonof [rois1242]')'Amarasi [amar1273][aaz]-l-'	15747	unknown/safe		Austronesian	#A9A9A9	-10.21751 123.96373	FALSE
False	1	0	0		112	112	amr	amar1274	{}	-12.4931	language	-70.5533		Amarakaeri	('Kisambaeri [kisa1267]')'Amarakaeri [amar1274][amr]-l-'	765	definitely endangered	Harakmbet	Harakmbut	#EDED21	-12.4931 -70.5533	FALSE
False	0	0	0		206	206	nyi	amas1236	{}	12.0993	language	29.4332		Ama (Sudan)	'Ama {Sudan} [amas1236][nyi]-l-'	1355	unknown/safe	Nyimang	Nyimang	#A9A9A9	12.0993 29.4332	FALSE
False	0	0	0		383	15019	zpo	amat1238	{}	16.2707	language	-96.4003		Amatlán Zapotec	'Amatlán Zapotec [amat1238][zpo]-l-'	16966	unknown/safe		Otomanguean	#A9A9A9	16.2707 -96.4003	FALSE
False	3	0	0		10	15459	rwm	amba1263	{}	0.81206	language	30.0014		Amba (Uganda)	('Kigumu [kigu1238]','Kyanzi [kyan1239]','Suwa [suwa1240]')'Amba {Uganda} [amba1263][rwm]-l-'	17368	vulnerable		Atlantic-Congo	#CBCB65	0.81206 30.0014	FALSE
False	3	0	0		21	19293	amk	amba1265	{}	-1.88126	language	136.526		Ambai	('Manawi [mana1293]','Nuclear Ambai [nucl1466]','Randawaya [rand1239]')'Ambai [amba1265][amk]-l-'	20619	unknown/safe	South Halmahera - West New Guinea	Austronesian	#A9A9A9	-1.88126 136.526	FALSE
False	0	0	0		21	15707	utp	amba1266	{}	-11.2958	language	166.498		Amba (Solomon Islands)	'Amba {Solomon Islands} [amba1266][utp]-l-'	17730	unknown/safe		Austronesian	#A9A9A9	-11.2958 166.498	FALSE
False	0	0	0		21	5335	abc	amba1267	{}	14.8156	language	120.283		Ambala Ayta	'Ambala Ayta [amba1267][abc]-l-'	7803	unknown/safe		Austronesian	#A9A9A9	14.8156 120.283	FALSE
False	2	0	0		264	264	aew	amba1269	{}	-4.23181	language	144.285		Ambakich	('Northern Ambakich [nort2931]','Southern Ambakich [sout2951]')'Ambakich [amba1269][aew]-l-'	1466	unknown/safe		Lower Sepik-Ramu	#A9A9A9	-4.23181 144.285	FALSE
False	0	0	0		10	7600	ael	ambe1247	{}	5.94043	language	9.62028		Ambele	'Ambele [ambe1247][ael]-l-'	10192	unknown/safe		Atlantic-Congo	#A9A9A9	5.94043 9.62028	FALSE
False	0	0	0		21	10394	amv	ambe1248	{}	-3.85919	language	127.196		Ambelau	'Ambelau [ambe1248][amv]-l-'	13129	unknown/safe		Austronesian	#A9A9A9	-3.85919 127.196	FALSE
False	0	0	0		21	17764	alm	ambl1237	{}	-15.5169	language	166.95		Amblong	'Amblong [ambl1237][alm]-l-'	19524	definitely endangered		Austronesian	#EDED21	-15.5169 166.95	FALSE
False	0	0	0		10	10171	amb	ambo1249	{}	7.07637	language	10.7798		Ambo	'Ambo [ambo1249][amb]-l-'	12844	unknown/safe		Atlantic-Congo	#A9A9A9	7.07637 10.7798	FALSE
False	1	0	0		21	16007	abs	ambo1250	{}	-3.71342	language	128.184		Ambonese Malay	('Dobo Malay [dobo1244]')'Ambonese Malay [ambo1250][abs]-l-'	18115	unknown/safe		Austronesian	#A9A9A9	-3.71342 128.184	FALSE
False	0	0	0		214	4453	qva	ambo1252	{}	-10.5138	language	-76.1135		Ambo-Pasco Quechua	'Ambo-Pasco Quechua [ambo1252][qva]-l-'	6652	severely endangered		Quechuan	#FFCB00	-10.5138 -76.1135	FALSE
False	0	0	0		353	3018	aag	ambr1239	{}	-3.61	language	142.56		Ambrak	'Ambrak [ambr1239][aag]-l-'	4739	unknown/safe		Nuclear Torricelli	#A9A9A9	-3.61 142.56	FALSE
False	4	0	0		423	3406	abt	ambu1247	{}	-3.7801	language	143.059		Ambulas	('Maprik [mapr1240]','Wingei [wing1239]','Wosera-Kamu [wose1244]','Wosera-Mamu [wose1243]')'Ambulas [ambu1247][abt]-l-'	5118	unknown/safe	Middle Sepik	Ndu	#A9A9A9	-3.7801 143.059	FALSE
False	0	0	0		46	46	amj	amda1238	{}	14.7528	language	20.8912		Amdang	'Amdang [amda1238][amj]-l-'	622	unknown/safe		Furan	#A9A9A9	14.7528 20.8912	FALSE
False	4	0	0		151	6424	adx	amdo1237	{}	34.5177	language	100.485		Amdo Tibetan	('Hbrogpa [hbro1238]','Rongba [rong1262]','Rongmahbrogpa [rong1261]','Rtahu [rtah1238]')'Amdo Tibetan [amdo1237][adx]-l-'	9057	unknown/safe	Bodic	Sino-Tibetan	#A9A9A9	34.5177 100.485	FALSE
False	3	0	0		50	5564	aey	amel1241	{}	-5.29126	language	145.687		Amele	('Haija [haij1242]','Huar [huar1254]','Jagahala [jaga1247]')'Amele [amel1241][aey]-l-'	8103	unknown/safe	Madang	Nuclear Trans New Guinea	#A9A9A9	-5.29126 145.687	FALSE
False	0	0	0		193	6537	ase	amer1248	{}	33.8117	language	-81.6121		American Sign Language	'American Sign Language [amer1248][ase]-l-'	9149	unknown/safe	Sign Languages	Sign Language	#A9A9A9	33.8117 -81.6121	FALSE
False	2	0	0		21	17883	ifa	amga1235	{}	16.9016	language	121.042		Amganad Ifugao	('Banaue Ifugao [bana1290]','Burnay Ifugao [burn1237]')'Amganad Ifugao [amga1235][ifa]-l-'	19656	unknown/safe		Austronesian	#A9A9A9	16.9016 121.042	FALSE
False	0	0	0		376	12229	amh	amha1245	{}	11.708182	language	39.543456		Amharic	'Amharic [amha1245][amh]-l-'	14815	unknown/safe	Semitic	Afro-Asiatic	#A9A9A9	11.708182 39.543456	FALSE
False	0	0	0		410	3375	amy	amii1238	{}	-13.5573	language	130.04		Ami	'Ami [amii1238][amy]-l-'	5079	unknown/safe		Western Daly	#A9A9A9	-13.5573 130.04	FALSE
False	5	0	0		21	3558	ami	amis1246	{}	23.0917	language	121.348		Amis	('Central Amis [cent2104]','Chengkung-Kwangshan [chen1258]','Northern Amis [nort2901]','Southern Amis [sout2929]','Tavalong-Vataan [tava1241]')'Amis [amis1246][ami]-l-'	5408	vulnerable		Austronesian	#CBCB65	23.0917 121.348	FALSE
False	0	0	0		353	3019	alx	amol1235	{}	-3.46843	language	142.532		Mol	'Mol [amol1235][alx]-l-'	4743	unknown/safe		Nuclear Torricelli	#A9A9A9	-3.46843 142.532	FALSE
False	0	0	0		383	9671	mbz	amol1236	{}	16.6521	language	-97.4518		Amoltepec Mixtec	'Amoltepec Mixtec [amol1236][mbz]-l-'	12463	unknown/safe		Otomanguean	#A9A9A9	16.6521 -97.4518	FALSE
False	0	0	0		10	12959	amo	amoo1242	{}	10.3229	language	8.65405		Amo	'Amo [amoo1242][amo]-l-'	15574	unknown/safe	Kainji	Atlantic-Congo	#A9A9A9	10.3229 8.65405	FALSE
False	0	0	0		30	481	aqd	ampa1238	{}	14.15	language	-3.55		Ampari Dogon	'Ampari Dogon [ampa1238][aqd]-l-'	1978	unknown/safe		Dogon	#A9A9A9	14.15 -3.55	FALSE
False	0	0	0		21	7852	apg	ampa1239	{}	-0.79259	language	116.349		Ampanang	'Ampanang [ampa1239][apg]-l-'	10562	unknown/safe		Austronesian	#A9A9A9	-0.79259 116.349	FALSE
False	0	0	0		151	4197	ajz	amri1238	{}	26.024	language	91.482		Amri Karbi	'Amri Karbi [amri1238][ajz]-l-'	6300	unknown/safe		Sino-Tibetan	#A9A9A9	26.024 91.482	FALSE
False	0	0	0		61	61	amt	amto1250	{}	-4.12165	language	141.339		Amto	'Amto [amto1250][amt]-l-'	660	unknown/safe		Amto-Musan	#A9A9A9	-4.12165 141.339	FALSE
False	0	0	0		298	6768	adw	amun1246	{}	-9.04023	language	-62.3064		Amundava	'Amundava [amun1246][adw]-l-'	9283	vulnerable		Tupian	#CBCB65	-9.04023 -62.3064	FALSE
False	3	0	0		10	10063	anw	anaa1238	{}	4.94832	language	7.57969		Anaang	('Abak [abak1242]','Ikot Ekpene [ikot1238]','Ukanafun [ukan1238]')'Anaang [anaa1238][anw]-l-'	12740	unknown/safe		Atlantic-Congo	#A9A9A9	4.94832 7.57969	FALSE
False	0	0	0		21	17862	akg	anak1240	{}	-9.63425	language	119.605		Anakalangu	'Anakalangu [anak1240][akg]-l-'	19626	unknown/safe		Austronesian	#A9A9A9	-9.63425 119.605	FALSE
False	2	0	0		151	4191	anm	anal1239	{}	24.0506	language	94.2806		Anal	('Laizo [laiz1241]','Mulsom [muls1238]')'Anal [anal1239][anm]-l-'	6280	vulnerable		Sino-Tibetan	#CBCB65	24.0506 94.2806	FALSE
False	0	0	0		50	8148	pda	anam1247	{}	-4.68869	language	145.051		Anam	'Anam [anam1247][pda]-l-'	10833	unknown/safe		Nuclear Trans New Guinea	#A9A9A9	-4.68869 145.051	FALSE
False	0	0	0		50	8148	imi	anam1248	{}	-4.63762	language	144.991		Anamuxra	'Anamuxra [anam1248][imi]-l-'	10832	unknown/safe	Madang	Nuclear Trans New Guinea	#A9A9A9	-4.63762 144.991	FALSE
False	0	0	0		298	12059	aan	anam1249	{}	-2.71119	language	-49.303		Anambé	'Anambé [anam1249][aan]-l-'	14703	critically endangered		Tupian	#FF6500	-2.71119 -49.303	FALSE
False	0	0	0		30	3596	dti	anat1248	{}	14.6669	language	-3.1168		Ana Tinga Dogon	'Ana Tinga Dogon [anat1248][dti]-l-'	5445	unknown/safe		Dogon	#A9A9A9	14.6669 -3.1168	FALSE
False	6	0	0		89	2205	grc	anci1242	{}	39.8155	language	21.9129		Ancient Greek	('Aeolic [aeol1234]','Arcadocypriot [arca1234]','Attic [atti1240]','Doric [dori1248]','Ionic [ioni1244]','Northwestern Ancient Greek [nort3269]')'Ancient Greek [anci1242][grc]-l-'	3937	extinct		Indo-European	#FF0000	39.8155 21.9129	FALSE
False	0	0	0		376	12221	hbo	anci1244	{}	31.7761	language	35.1725		Ancient Hebrew	'Ancient Hebrew [anci1244][hbo]-l-'	14802	extinct		Afro-Asiatic	#FF0000	31.7761 35.1725	FALSE
